GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-30mph Time(s),0-60mph Time(s),40-60mph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Cost per mile/km (Instant)($/m),Cost per mile/km (Trip)($/m),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(Â°C),Engine reference torque(Nm),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(Â°C),Exhaust gas temp Bank 1 Sensor 2(Â°C),Exhaust gas temp Bank 2 Sensor 1(Â°C),Exhaust gas temp Bank 2 Sensor 2(Â°C),Exhaust Pressure(psi),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Rate (direct from ECU)(L/m),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(Â°),GPS Latitude(Â°),GPS Longitude(Â°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(Â°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Percentage of City driving(%),Percentage of Highway driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Transmission Temperature(Method 2)(Â°C),Trip Distance(miles),Trip time(whilst moving)(s),Trip time(whilst stationary)(s)
Fri May 25 19:41:39 EDT 2018,41:38.5,-79.82707771,43.74854163,0.4846986,4,231.0772083,221.72064,0.65122288,-8.89924812,4.05697489,0.00654981,-,-,-,5.49019623,-0.02874879,10.98039246,7.84313726,-,-,14.68160725,14.64167976,30.79346085,24.79760933,0.85697556,0.04583405,-,-,-,36.07843018,29.01960754,-,-,812.5,-,-,-,-,-,0.48178211,0.0080297,-,13.12335968,758.1273193,221.7206421,43.74854279,-79.82707977,13,0.52624071,35,1.09663546,21.55509377,65.37683868,4.56714964,-,2.35294127,1428,1.08423984,1.24274242,5.88235283,4.16359043,-,9.09331989,1047.772949,406.0859985
Fri May 25 19:41:42 EDT 2018,41:41.6,-79.82706928,43.7485519,0.42664638,4,231.1306591,217.6987,0.32561144,-8.93994904,4.04620075,0.01402361,-,-,-,4.70588255,0.00897016,4.70588255,3.52941179,-,-,14.63584995,14.721982,30.79346085,24.77566338,âˆž,0.04589263,-,-,-,41.17647171,23.52941132,-,-,1112.5,-,-,-,-,-,0.7943477,0.01323913,-,13.12335968,758.3026733,217.6987,43.74855042,-79.82707214,13,-,35,0.66512346,21.54341698,65.23652649,4.5573473,-,1.17647064,1431,0.95438075,1.24274242,5.88235283,4.16359043,-,9.09414482,1049.406006,407.5799866
Fri May 25 19:41:45 EDT 2018,41:44.6,-79.82704796,43.74856766,0.5786925,4,231.2421869,225.39824,0.9636662,-8.789114,3.94325018,0.00721134,-,-,-,5.49019623,-0.0137339,0,0,-,-,14.69371891,14.58381081,30.76231766,24.75595474,13.9035511,0.04594536,-,-,-,35.68627548,29.80392075,-,-,800,-,-,-,-,-,0.49894807,0.0083158,-,13.12335968,758.6685791,225.3982391,43.74856949,-79.82704926,13,0.55816609,37,2.11781287,21.53598976,65.1085434,4.54840612,-,0.78431374,1433,1.29449821,1.24274242,5.09803915,4.18375206,-,9.0956707,1052.27002,407.5799866
Fri May 25 19:41:48 EDT 2018,41:47.6,-79.82703865,43.74857386,0,4,231.3560524,227.01328,0.64404029,-8.88727665,3.7241807,0.0082022,-,-,-,4.70588255,-0.02115804,0,0,-,-,14.72781372,14.64167976,30.76231766,24.73408508,0.5302586,0.0459861,-,-,-,38.4313736,25.88235283,-,-,775,-,-,-,-,-,0.51325095,0.00855418,-,13.12335968,759.0421753,227.0132752,43.7485733,-79.82704163,13,-,37,0,21.52960014,64.97439575,4.53903484,-,1.17647064,1436,0,0,4.70588255,4.18375206,-,9.09630299,1053.76001,409.1040039
Fri May 25 19:41:51 EDT 2018,41:50.6,-79.82703865,43.74857386,0,4,231.4986346,227.01328,0.4417302,-8.81425381,3.8606503,0.0135646,-,-,-,4.70588255,-0.01735102,0.39215687,5.09803915,-,-,14.73588848,14.55599689,30.76231766,24.71225548,âˆž,0.04603581,-,-,-,37.25490189,27.45098114,-,-,850,-,-,-,-,-,0.53930658,0.00898844,-,13.12335968,759.5100098,227.0132752,43.7485733,-79.82704163,13,-,37,0,21.52036095,64.84194946,4.5297823,-,0.78431374,1440,0,0,5.88235283,-,-,9.09630299,1053.76001,412.0920105
Fri May 25 19:41:54 EDT 2018,41:53.5,-79.82703865,43.74857386,0,6,231.6734805,227.01328,0.90500826,-8.75439835,3.97198057,0.01064123,-,-,-,7.45098066,-0.00441736,18.4313736,12.54901981,-,-,14.7157011,14.77760887,30.72987747,24.69155884,âˆž,0.0460971,-,-,-,42.74509811,28.23529434,-,-,975,-,-,-,-,-,0.8011291,0.01335215,-,19.68503952,760.0836182,227.0132752,43.7485733,-79.82704163,13,0.41273785,37,0.65949339,21.51135063,64.70898438,4.52049351,-,3.52941179,1442,0,0,5.09803915,3.50926042,-,9.09630299,1054.5,414.3640137
Fri May 25 19:41:57 EDT 2018,41:56.6,-79.82698952,43.74860568,0,6,231.7008615,227.01328,0.71227503,-8.93875217,3.82473731,0.01744245,-,-,-,4.70588255,-0.00121733,0,0,-,-,14.66994286,14.60175514,30.72987747,24.64809036,âˆž,0.04617521,-,-,-,37.64706039,25.88235283,-,-,737.5,-,-,-,-,-,0.48791975,0.008132,-,19.68503952,760.1734619,227.0132752,43.74860382,-79.82698822,13,-,38,0,21.50161743,64.57370758,4.51104355,-,0.78431374,1446,0,0,4.70588255,3.50926042,-,9.09630299,1054.5,417.4410095
Fri May 25 19:42:00 EDT 2018,41:59.5,-79.82698952,43.74860568,0,4,231.7312224,227.01328,2.17992067,-9.10155773,4.09408474,0.03090791,-,-,-,4.31372547,0.050444,0,0,-,-,14.8498354,14.75787067,30.72987747,24.60476875,âˆž,0.04621762,-,-,-,37.25490189,25.88235283,-,-,787.5,-,-,-,-,-,0.44345203,0.00739087,-,13.12335968,760.2730103,227.0132752,43.74860382,-79.82698822,14,-,38,0,21.49518967,64.44564056,4.50209713,-,1.17647064,1448,0,0,4.31372547,-,-,9.09630299,1054.5,420.3659973
Fri May 25 19:42:03 EDT 2018,42:02.5,-79.82698952,43.74860568,0,6,231.7617784,227.01328,0.47644615,-8.88967133,3.90853429,0.01995033,-,-,-,11.37254906,-0.01396717,36.86274719,36.07843018,-,-,14.56766033,14.35187912,30.72987747,24.56160355,âˆž,0.04629293,-,-,-,61.56863022,41.5686264,-,-,1725,-,-,-,-,-,1.97478139,0.03291303,-,19.68503952,760.373291,227.0132752,43.74860382,-79.82698822,13,-,38,0,21.47229385,64.31290436,4.49282408,-,7.45098066,1452,0,0,10.98039246,-,-,9.09630299,1054.5,423.4100037
Fri May 25 19:42:06 EDT 2018,42:05.5,-79.82698952,43.74860568,0,4,231.7917694,227.01328,0.72065473,-9.01057816,3.88578939,0.01541449,-,-,-,5.09803915,0.00780229,0,36.07843018,-,-,14.92161274,14.97365093,30.72987747,24.54007721,âˆž,0.04646612,-,-,-,36.86274719,41.5686264,-,-,825,-,-,-,-,-,0.5312528,0.00885421,-,13.12335968,760.4716797,227.0132752,43.74860382,-79.82698822,14,-,38,0,21.45636177,64.18465424,4.48386478,-,0.78431374,1452,0,0,6.27450991,-,-,9.09630299,1054.5,426.3630066
Fri May 25 19:42:09 EDT 2018,42:08.6,-79.82694088,43.74863473,0,4,231.9037884,227.01328,1.01394439,-8.87650299,4.04500389,0.00868682,-,-,-,4.70588255,-0.01843251,0,0,-,-,14.8215723,14.97185612,30.72987747,24.49713707,âˆž,0.04653935,-,-,-,40.39215851,27.45098114,-,-,737.5,-,-,-,-,-,0.5204795,0.00867466,-,13.12335968,760.8392334,227.0132752,43.74863434,-79.82694244,14,-,38,0,21.44898224,64.05523682,4.47482347,-,0.78431374,1457,0,0,4.70588255,-,-,9.09630299,1054.5,429.355011
Fri May 25 19:42:12 EDT 2018,42:11.5,-79.82694088,43.74863473,0,4,232.0322782,227.01328,0.56263739,-8.93994904,3.94444728,0.01672071,-,-,-,4.70588255,0.00570034,0,0,-,-,14.49992085,14.47165775,30.72987747,24.45434761,âˆž,0.04657843,-,-,-,37.64706039,27.45098114,-,-,725,-,-,-,-,-,0.45875898,0.00764598,-,13.12335968,761.2607422,227.0132752,43.74863434,-79.82694244,14,-,38,0,21.4413166,63.92564774,4.46577072,-,1.17647064,1460,0,0,4.70588255,-,-,9.09630299,1054.5,432.3630066
Fri May 25 19:42:15 EDT 2018,42:14.6,-79.82694088,43.74863473,0,8,232.157364,227.01328,0.59735334,-8.62630844,3.91092849,0.01679412,-,-,-,4.31372547,0.01365939,0,0,-,-,14.56362247,14.53580952,30.72987747,24.3904438,âˆž,0.04663496,-,-,-,37.25490189,25.88235283,-,-,700,-,-,-,-,-,0.443268,0.0073878,-,26.24671936,761.6711426,227.0132752,43.74863434,-79.82694244,14,-,39,0,21.43469048,63.79696655,4.45678139,-,0.78431374,1463,0,0,4.31372547,-,-,9.09630299,1054.5,435.5740051
Fri May 25 19:42:18 EDT 2018,42:17.5,-79.82694088,43.74863473,0,8,232.186634,227.01328,0.86430681,-8.87051773,3.99113417,0.01028756,-,-,-,3.52941179,-0.00398229,0,0,-,-,14.60982895,14.35995483,30.72987747,24.32686996,âˆž,0.04667328,-,-,-,29.01960754,19.6078434,-,-,662.5,-,-,-,-,-,0.34199566,0.00569993,-,26.24671936,761.7671509,227.0132752,43.74863434,-79.82694244,14,-,39,0,21.42689896,63.66317368,4.4474349,-,1.17647064,1466,0,0,3.52941179,-,-,9.09630299,1054.5,438.4930115
Fri May 25 19:42:21 EDT 2018,42:20.6,-79.82694088,43.74863473,0,8,232.2116884,227.01328,0.77691847,-8.89924812,3.881001,0.01165426,-,-,-,5.88235283,-0.00793942,0,0,-,-,14.69999981,16.3957386,30.72987747,24.28467369,âˆž,0.04669565,-,-,-,0,50.19607925,-,-,0,-,-,-,-,-,0.04839231,0.00080654,-,26.24671936,761.8493652,227.0132752,43.74863434,-79.82694244,14,-,39,217.6716766,21.42342949,63.53966904,4.43880653,-,4.70588255,1469,0,0,6.27450991,-,-,9.09630299,1054.5,441.394989
Fri May 25 19:42:24 EDT 2018,42:23.5,-79.82694088,43.74863473,0,6,232.2331024,227.01328,0.90021986,-8.80707073,4.36223555,0.01406837,-,-,-,5.88235283,-0.00641511,0,0,-,-,0,15.60394573,30.72987747,24.24262047,âˆž,0.0467142,-,-,-,0,0,-,-,0,-,-,-,-,-,0.05451673,0.00090861,-,19.68503952,761.9196777,227.0132752,43.74863434,-79.82694244,14,-,39,0,21.42266083,63.41384506,4.43001699,-,0.78431374,1470,0,0,6.27450991,-,-,9.09630299,1054.5,444.3630066
Fri May 25 19:42:26 EDT 2018,42:26.5,-79.82694088,43.74863473,0,6,232.3017114,227.01328,-2.25653505,5.98310995,6.54095888,0.00785708,-,-,-,5.88235283,-0.11468869,0,0,-,-,0,15.60394573,30.72987747,24.22165108,âˆž,0.04671654,-,-,-,0,0,-,-,0,-,-,-,-,-,0.05457159,0.00090953,-,19.68503952,762.1447144,227.0132752,43.74863434,-79.82694244,14,-,39,0,21.42266083,63.33014297,4.42416954,-,0.78431374,1470,0,0,6.27450991,-,-,9.09630299,1054.5,446.3439941
