17.63,122.2942505,319.3,-,14.86777973,25.60049438,21.33374405,42.35294342,1891,0.89975536,0.01499592,319.2999878,-,19.4811554,5.88661671,5.13312101,16.98753738,13.84630203,16.42609978,15.68627453,39.43718338,40.38912582,23.92156982,-,5.88661671,16.98753738,13.84630203,1,1,1
17.6,123.2671509,321.5,-,14.86777973,25.60049438,21.33374405,42.35294342,1891,1.42325032,0.02372084,321.5,-,11.92851162,6.28941011,8.38320255,15.89960384,14.79373837,16.21319771,15.68627453,39.37007904,40.38912582,23.92156982,-,6.28941011,15.89960384,14.79373837,1,1,1
17.67,118.9379883,322.8,-,14.86777973,26.88842583,22.75174522,42.35294342,1891,1.42325032,0.02372084,322.7999878,-,11.92851162,6.28941011,8.38320255,15.89960384,14.79373837,16.00533295,15.68627453,39.52666473,39.76775742,23.92156982,-,6.28941011,15.89960384,14.79373837,1,1,1
17.5,119.956604,325.3,-,14.37027359,26.88842583,22.75174522,42.35294342,1891,1.42325032,0.02372084,325.2999878,-,11.92851162,6.28941011,8.38320255,15.89960384,14.79373837,15.80233192,15.68627453,39.14638519,39.76775742,23.92156982,-,6.28941011,15.89960384,14.79373837,1,1,1
17.37,117.7009888,328.5,-,14.37027359,26.88842583,22.75174522,42.35294342,1891,1.30463052,0.02174384,328.5,-,13.256464,6.72485065,7.54342413,14.87008858,15.81796741,15.6057806,15.68627453,38.85558319,39.76775742,23.92156982,-,6.72485065,14.87008858,15.81796741,0,0,0
17.51,116.838623,330.2,-,14.37027359,27.90992355,23.92279053,65.88235474,1891,1.30463052,0.02174384,330.2000122,-,13.256464,6.72485065,7.54342413,14.87008858,15.81796741,15.41291618,15.68627453,39.16875458,39.14638519,16.07843208,-,6.72485065,14.87008858,15.81796741,0,0,0
17.7,114.8423462,332.4,-,14.37027359,27.90992355,23.92279053,65.88235474,1891,1.30463052,0.02174384,332.3999939,-,13.256464,6.72485065,7.54342413,14.87008858,15.81796741,15.22494698,7.84313726,39.59377289,39.14638519,16.07843208,-,6.72485065,14.87008858,15.81796741,0,0,0
17.01,116.4905396,332.4,-,14.37027359,27.90992355,23.92279053,65.88235474,1541,1.30463052,0.02174384,332.3999939,-,13.256464,6.72485065,7.54342413,14.87008858,15.81796741,15.04132652,7.84313726,38.05028534,39.14638519,16.07843208,-,6.72485065,14.87008858,15.81796741,1,1,1
17.21,116.7398682,333.3,-,14.37027359,27.90992355,23.92279053,70.19608307,1541,1.30463052,0.02174384,333.2999878,-,13.256464,6.72485065,7.54342413,14.87008858,15.81796741,14.86208153,7.84313726,38.49766922,39.14638519,18.8235302,-,6.72485065,14.87008858,15.81796741,1,1,1
17.62,116.0491943,335.7,-,14.37027359,27.90992355,23.92279053,70.19608307,1541,1.30463052,0.02174384,335.7000122,-,13.256464,6.72485065,7.54342413,14.87008858,15.81796741,14.68705845,10.98039246,39.41481781,39.14638519,18.8235302,-,6.72485065,14.87008858,15.81796741,1,1,1
